TITLE     = "Flow in Deep"
VARIABLES = "x" "y" "z" "u" "v" "w"
ZONE T="Rectangular zone"
 X=40, Y=20, Z=10, F=POINT_VECTOR
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -2.214E+002 2.516E+001 0.000E+000 3.234E-003 -2.954E-003 -2.714E-002
 -2.009E+002 2.516E+001 0.000E+000 6.722E-003 -5.178E-003 -3.261E-002
 -1.805E+002 2.516E+001 0.000E+000 6.713E-003 -7.959E-003 -3.893E-002
 -1.600E+002 2.516E+001 0.000E+000 4.602E-003 -1.158E-002 -4.517E-002
 -1.395E+002 2.516E+001 0.000E+000 2.705E-004 -1.560E-002 -5.114E-002
 -1.191E+002 2.516E+001 0.000E+000 -1.398E-002 -1.695E-002 -5.767E-002
 -9.862E+001 2.516E+001 0.000E+000 -3.036E-002 -1.760E-002 -6.404E-002
 -7.815E+001 2.516E+001 0.000E+000 -4.016E-002 -1.781E-002 -7.115E-002
 -5.769E+001 2.516E+001 0.000E+000 -3.951E-002 -1.441E-002 -7.911E-002
 -3.723E+001 2.516E+001 0.000E+000 -3.275E-002 -9.236E-003 -8.590E-002
 -1.677E+001 2.516E+001 0.000E+000 -2.192E-002 -5.169E-003 -9.328E-002
 3.692E+000 2.516E+001 0.000E+000 -4.171E-003 -2.982E-003 -1.014E-001
 2.415E+001 2.516E+001 0.000E+000 2.006E-002 -2.621E-003 -1.101E-001
 4.462E+001 2.516E+001 0.000E+000 4.374E-002 -1.882E-003 -1.187E-001
 6.508E+001 2.516E+001 0.000E+000 6.904E-002 -2.085E-003 -1.261E-001
 8.554E+001 2.516E+001 0.000E+000 9.674E-002 -5.264E-004 -1.314E-001
 1.060E+002 2.516E+001 0.000E+000 1.301E-001 1.712E-003 -1.359E-001
 1.265E+002 2.516E+001 0.000E+000 1.499E-001 6.182E-003 -1.381E-001
 1.469E+002 2.516E+001 0.000E+000 1.556E-001 1.239E-002 -1.384E-001
 1.674E+002 2.516E+001 0.000E+000 1.592E-001 1.935E-002 -1.372E-001
 1.878E+002 2.516E+001 0.000E+000 1.543E-001 2.701E-002 -1.357E-001
